
NUM;DATE;JACKPOT;N1;N2;N3;N4;N5;E1;E2;NBJEU;EU1;EU2;EU3;EU4;EU5;EU6;EU7;EU8;EU9;EU10;EU11;EU12;NB1;NB2;NB3;NB4;NB5;NB6;NB7;NB8;NB9;NB10;NB11;NB12;MT1;MT2;MT3;MT4;MT5;MT6;MT7;MT8;MT9;MT10;MT11;MT12;
1401;2021-02-23;210000000;9;18;30;39;45;1;3;50038445;0;6;9;69;1662;3152;3869;46060;72114;161187;252839;1002759;0;0;0;17;434;765;939;11195;18214;40465;62448;251409;0,00;3519853,70;37306,40;1515,60;115,90;64,60;36,90;15,50;11,00;9,20;7,10;5,60;
1400;2021-02-19;202000000;4;12;25;46;48;7;12;55665026;0;9;15;65;1645;3260;3619;46931;73511;165838;249124;1070213;0;2;3;19;473;849;940;12709;19859;43863;66686;291007;0,00;177571,40;24900,80;1789,80;130,20;69,40;43,90;16,90;12,00;9,90;8,00;5,80;
1399;2021-02-16;179000000;5;9;25;29;30;6;7;35000716;0;5;17;75;1515;2740;3204;38901;62736;124483;193196;850401;0;1;3;15;348;592;651;8189;13976;26266;39536;186066;0,00;200974,10;13814,90;975,30;88,90;51,90;31,20;12,80;8,80;8,30;6,50;4,60;
1398;2021-02-12;163000000;7;23;30;32;36;8;12;42498945;0;3;13;60;1186;2328;3014;33839;56573;142207;177849;810020;0;1;6;14;249;457;597;6854;11433;29957;35447;165355;0,00;406714,90;21935,90;1480,30;137,90;74,30;40,30;17,90;11,90;8,80;8,50;5,90;
1397;2021-02-09;144000000;5;10;24;31;37;9;10;32559893;0;9;12;113;1610;3814;3449;55212;68836;147030;287111;980351;0;0;3;13;241;321;549;5195;10362;23966;26585;143065;0,00;934794,50;27309,60;1215,10;116,20;74,10;37,30;17,90;10,80;8,80;8,60;5,50;
1396;2021-02-05;130000000;12;19;37;44;45;2;6;47342512;0;9;12;113;1610;3814;3449;55212;68836;147030;287111;980351;0;2;1;22;466;950;893;14317;18158;36499;74630;253469;0,00;151022,60;26472,30;875,60;113,20;50,50;39,20;12,20;10,90;9,50;5,90;5,40;
1395;2021-02-02;40000000;18;20;35;38;48;9;12;20072693;0;1;10;28;525;985;1251;13819;23549;59074;76406;338644;0;0;3;4;95;169;235;2405;4344;11345;14127;64261;0,00;576287,00;13468,70;1498,20;147,10;82,90;45,80;20,70;13,50;10,00;9,40;6,70;
1394;2021-01-29;30000000;1;5;27;36;42;1;6;24874838;0;3;4;30;667;1702;1549;25376;33713;74940;132397;508307;0;0;2;5;133;347;282;5645;7147;14888;29030;111122;0,00;238052,20;41727,50;1732,90;143,50;59,40;45,90;14,00;11,70;9,80;6,70;5,50;
1393;2021-01-26;17000000;5;7;25;37;40;2;8;17231174;0;0;5;25;595;1670;1376;23815;26029;58012;124550;373011;0;0;1;5;114;337;264;4975;5096;10990;25877;75464;0,00;0,00;122065,60;1440,50;111,40;41,90;35,80;10,30;10,50;8,80;4,90;5,20;
1392;2021-01-22;79000000;8;16;42;44;47;6;7;27776071;1;1;2;35;722;1674;1599;26200;36769;74683;144978;563565;0;0;0;4;143;354;301;5250;7559;13971;29745;118153;80566353,00;797450,90;93188,70;1658,60;148,10;67,50;49,60;15,10;12,00;11,00;6,80;5,50;
1391;2021-01-19;67000000;25;27;31;35;43;5;6;20730745;0;6;4;23;546;1282;1206;19246;27536;55707;103841;425335;0;1;1;5;100;201;223;3209;5212;10352;18240;80696;0,00;99196,60;34775,80;1883,70;146,10;65,80;49,10;15,40;12,00;11,00;7,10;5,50;
1390;2021-01-15;55000000;4;10;27;38;40;3;11;26772217;0;2;3;44;827;1727;1972;24461;37538;87508;127458;541887;0;0;1;7;161;342;390;4934;7495;18304;25892;110316;0,00;384315,10;59880,50;1271,60;124,60;63,00;38,80;15,60;11,30;9,00;7,50;5,50;
1389;2021-01-12;41000000;2;10;18;34;35;6;9;19605705;0;1;4;25;607;1384;1397;20787;25458;56481;117669;385051;0;1;0;11;107;255;293;4248;5226;11672;23600;79536;0,00;562879,70;32888,50;1639,00;124,30;57,60;40,10;13,40;12,20;10,30;5,90;5,70;
1388;2021-01-08;30000000;18;23;37;41;42;4;6;25134618;0;4;6;47;723;1717;1473;28209;31800;68850;153197;482668;0;1;1;8;160;383;282;6686;6144;13211;37172;100139;0,00;180403,70;28108,80;1117,60;133,80;59,50;48,80;12,70;12,60;10,80;5,90;5,90;
1387;2021-01-05;17000000;12;34;37;38;42;1;3;18351538;0;4;0;16;441;1054;971;14869;22652;52480;87049;335506;0;2;0;2;79;210;170;2993;4792;10898;18240;69834;0,00;131718,10;0,00;10093,30;160,20;70,80;54,00;17,60;12,90;10,30;7,50;6,10;
1386;2021-01-01;42000000;16;28;32;44;48;1;9;30581866;1;8;10;47;1008;1879;2435;28333;39885;96183;156929;565121;0;1;0;9;166;315;395;5195;6820;16649;29766;98958;44958140,00;109750,60;20520,40;1359,90;116,80;66,20;35,90;15,40;12,20;9,40;7,00;6,10;
1385;2020-12-29;28000000;7;32;39;40;45;3;8;20251114;0;1;4;28;505;1331;1011;21753;24993;53878;125339;384162;0;0;0;9;96;275;185;3970;4705;10143;23845;72556;0,00;581409,40;33971,20;1511,60;154,30;61,90;57,20;13,30;12,90;11,10;5,80;5,90;
1384;2020-12-25;0;16;21;27;30;32;3;5;23394707;0;0;4;55;812;2357;1613;32983;36790;70599;170909;533541;0;0;0;5;124;460;302;6674;7097;13805;35812;107042;0,00;0,00;207160,10;888,90;110,90;40,30;41,40;10,10;10,10;9,80;4,90;4,90;
1383;2020-12-22;41000000;2;10;16;42;50;4;11;21765290;1;4;3;15;593;1273;1435;18373;26586;66274;99104;403099;0;1;0;3;125;239;303;3347;5183;13685;18570;79770;43704037,00;156220,30;48681,60;3032,60;141,30;69,50;43,30;16,90;13,00;9,70;7,80;6,10;
1382;2020-12-18;30000000;2;3;13;17;21;7;8;26787503;0;4;10;80;1666;2495;2806;30918;62830;111763;142041;757863;0;2;1;22;435;575;667;7011;14939;26297;31474;178955;0,00;192267,30;17974,40;699,80;61,90;43,60;27,30;12,30;6,80;7,10;6,70;4,00;
1381;2020-12-15;0;9;13;21;29;35;1;2;19780714;0;7;11;21;783;1283;1907;18232;33176;76794;92101;441028;0;0;1;3;196;286;392;3692;7601;16989;18441;98775;0,00;81129,10;12066,20;1968,60;97,20;62,70;29,60;15,50;9,50;7,60;7,70;5,00;
1380;2020-12-11;200000000;6;9;13;24;41;3;12;57814247;1;12;17;73;2271;3764;5278;50834;91723;219032;258453;1224812;1;3;5;20;574;957;1373;12455;24341;58141;62053;314250;200000000,00;2364169,10;22819,60;1655,20;98,00;62,50;31,30;16,20;10,00;7,80;8,00;5,30;
1379;2020-12-08;200000000;1;4;21;24;46;2;12;46334042;0;4;16;65;1319;2616;3106;38177;58844;142857;203482;874394;0;2;4;18;347;703;815;9825;14866;36647;52688;222926;0,00;5684144,40;19431,30;1489,80;135,20;72,00;42,60;17,30;12,50;9,60;8,10;6,00;
1378;2020-12-04;200000000;14;20;27;34;38;1;11;59771242;0;6;26;76;1747;3422;4703;50925;77496;204601;271544;1107720;0;4;8;20;499;917;1292;13455;21149;56440;71306;300626;0,00;1385679,20;15425,50;1643,70;131,70;71,00;36,30;16,70;12,30;8,60;7,90;6,10;
1377;2020-12-01;178000000;14;20;29;47;49;4;12;34368404;0;3;6;53;821;1848;1967;26355;39794;97165;143597;606731;0;0;1;10;144;319;378;4698;7382;18544;26020;115063;0,00;328905,60;38435,30;1355,20;161,10;75,60;49,90;18,60;13,70;10,50;8,60;6,40;
1376;2020-11-27;162000000;2;5;8;14;16;8;9;40859265;0;3;28;90;2157;2979;4312;40603;77208;153979;196484;976295;0;1;5;24;583;632;1170;8245;18091;35174;37932;208511;0,00;391023,10;9791,60;948,80;72,90;55,80;27,10;14,30;8,40;7,80;7,40;4,70;
1375;2020-11-24;143000000;25;33;38;42;50;8;12;30797717;0;6;7;61;1144;3110;2605;49635;53181;113770;298808;842595;0;2;2;6;225;640;553;10992;11040;23420;70409;181677;0,00;176840,40;17221,00;1609,10;142,80;77,60;43,70;18,40;12,90;10,10;8,80;6,30;
1374;2020-11-20;130000000;28;29;39;48;50;5;7;43704854;0;6;7;61;1144;3110;2605;49635;53181;113770;298808;842595;0;2;2;6;225;640;553;10992;11040;23420;70409;181677;0,00;209127,70;41894,20;1497,40;147,00;57,10;47,90;12,50;13,10;11,40;5,20;5,80;
1373;2020-11-17;74000000;16;19;25;30;44;2;6;21239958;0;1;4;46;750;1896;1576;26592;32885;70609;135999;464581;0;1;0;16;147;362;306;5462;6556;13607;27954;93962;0,00;609799,20;35630,00;965,00;109,00;45,50;38,50;11,40;10,30;8,90;5,60;5,10;
1372;2020-11-13;64000000;1;5;17;28;31;1;10;30993264;0;4;26;56;1328;2073;3283;27330;50710;125599;133357;644710;0;1;8;16;395;589;925;7409;14440;34975;33783;172944;0,00;222454,10;7998,60;1156,70;89,80;60,80;26,90;16,20;9,70;7,30;8,30;5,40;
1371;2020-11-10;49000000;3;19;29;32;38;5;12;19498027;0;2;3;21;529;1084;1360;15129;26244;62688;79417;381713;0;0;0;3;87;188;272;2534;4578;11795;13810;68965;0,00;279894,10;43610,50;1940,50;141,90;73,20;41,00;18,40;11,80;9,20;8,80;5,70;
1370;2020-11-06;39000000;7;12;37;40;50;1;2;24214853;0;2;6;41;725;1336;1488;21182;32150;72026;112945;484902;0;0;0;8;140;244;246;3830;6030;13033;20868;94502;0,00;347604,20;27080,20;1234,30;128,50;73,70;46,50;16,30;12,00;9,90;7,70;5,60;
1369;2020-11-03;26000000;5;7;18;20;30;6;7;17293764;0;7;14;43;1128;1664;1939;21016;39142;69786;99060;470113;0;2;4;7;273;387;450;4548;9256;14873;19898;102303;0,00;70929,10;8288,60;840,50;59,00;42,20;25,50;11,70;7,00;7,30;6,20;4,10;
1368;2020-10-30;17000000;12;16;20;21;28;3;9;22735915;0;4;8;54;1047;2536;2083;33733;41198;83988;165331;541770;0;0;2;10;255;635;494;7688;9213;18627;34772;114267;0,00;163187,00;19069,70;879,90;83,60;36,40;31,20;9,60;8,80;8,00;4,90;4,70;
1367;2020-10-27;87000000;13;15;28;32;44;3;12;21195261;1;4;9;24;735;1152;1869;17011;30567;76077;87237;421362;0;1;1;2;149;225;325;3090;5677;14613;15228;79290;87757466,00;152128,90;15802,20;1845,70;111,00;74,80;32,40;17,80;11,00;8,20;8,70;5,60;
1366;2020-10-23;77000000;10;15;19;21;23;3;12;27330545;0;3;26;31;1410;1612;3375;22625;49699;124813;110757;622490;0;1;6;4;304;292;855;4271;10719;27543;19732;126094;0,00;261553,30;7053,30;1842,60;74,60;69,00;23,10;17,20;8,70;6,50;8,80;4,90;
1365;2020-10-20;64000000;5;6;15;37;42;3;4;19791081;0;3;7;23;586;1151;1286;18004;28060;58880;97757;426910;0;1;3;3;110;225;230;3375;5359;10998;18169;82769;0,00;189400,60;18971,10;1798,40;130,00;69,90;44,00;15,70;11,20;9,90;7,20;5,20;
1364;2020-10-16;53000000;15;33;38;40;50;3;6;25705165;0;1;5;50;691;1693;1440;26653;31378;67950;157351;486562;0;1;0;5;122;316;257;5351;5536;12004;34606;90154;0,00;737995,30;34496,30;1074,40;143,20;61,70;51,00;13,70;13,00;11,20;5,80;5,90;
1363;2020-10-13;39000000;5;14;38;41;46;1;10;18207802;0;1;1;19;410;949;1067;12725;19911;51243;72442;296170;0;0;0;1;90;193;205;2594;3973;9928;14613;60077;0,00;522745,90;122174,30;2002,80;170,90;78,00;48,80;20,40;14,50;10,50;9,00;6,90;
1362;2020-10-09;29000000;11;15;35;41;50;5;8;24184211;0;2;3;44;677;1993;1365;31728;31487;62584;180330;477696;0;0;0;2;97;370;260;6064;5685;12002;36411;91006;0,00;347164,30;54092,00;1148,70;137,50;49,30;50,60;10,80;12,20;11,40;4,80;5,70;
1361;2020-10-06;17000000;4;21;36;41;47;9;11;17253155;0;3;5;16;395;887;943;13056;19244;43992;73158;295086;0;0;1;2;61;159;171;2347;3349;7959;13176;54207;0,00;165112,60;23153,70;2253,60;168,10;79,10;52,30;18,80;14,20;11,60;8,40;6,60;
1360;2020-10-02;29000000;6;12;15;40;45;3;9;24777925;1;8;8;48;762;2195;1502;32321;34706;73110;169534;524166;1;7;3;6;171;489;298;7218;7362;15359;36650;111724;30627859,00;88921,70;20782,40;1078,80;125,10;45,90;47,10;10,90;11,30;10,00;5,20;5,30;
1359;2020-09-29;17000000;4;14;16;41;44;11;12;17829272;0;1;6;16;450;857;1430;11989;19701;59701;64119;278746;0;0;0;5;81;133;253;2019;3468;11716;11140;52294;0,00;511878,30;19939,00;2328,90;152,50;84,60;35,60;21,20;14,40;8,80;10,00;7,20;
1358;2020-09-25;130000000;19;23;34;37;45;1;7;43024706;1;5;25;78;1590;3162;3694;44420;63635;142425;237240;867562;0;0;5;16;374;812;801;10810;14416;30469;59230;195280;130000000,00;247047,80;11547,80;1152,80;104,10;55,30;33,30;13,80;10,70;8,90;6,50;5,60;
1357;2020-09-22;76000000;16;25;28;39;40;1;6;21591605;0;5;3;21;600;1285;1443;20023;27225;64322;107403;404454;0;1;0;7;110;217;234;3967;5224;12008;21562;78996;0,00;123979,00;48293,20;2148,80;138,50;68,30;42,70;15,40;12,60;9,90;7,20;6,00;
1356;2020-09-18;67000000;2;10;19;25;45;1;7;28930000;0;3;7;36;655;1541;1344;22037;29331;60360;113496;414876;0;0;1;6;96;302;254;4582;5817;11904;23906;83183;0,00;166116,00;32353,30;991,20;96,10;48,50;33,90;12,40;9,80;8,40;6,20;5,00;
1355;2020-09-15;50000000;16;20;25;30;38;6;8;19694044;0;3;7;36;655;1541;1344;22037;29331;60360;113496;414876;0;0;1;6;96;302;254;4582;5817;11904;23906;83183;0,00;188472,00;18878,10;1143,30;115,70;52,00;41,90;12,70;10,70;9,60;6,20;5,30;
1354;2020-09-11;40000000;34;38;42;43;45;9;12;24547218;0;2;8;25;580;1055;1426;16223;25778;62894;88055;389847;0;1;0;7;118;207;300;2921;4868;13238;15678;72176;0,00;352375,30;20588,90;2052,10;162,90;94,60;49,20;21,60;15,10;11,50;10,00;7,10;
1353;2020-09-08;26000000;2;9;31;35;41;9;12;18239708;0;2;4;23;428;821;987;12450;20444;48658;68440;320138;0;0;1;3;82;131;163;2218;3896;9250;12552;61601;0,00;261831,00;30597,10;1657,40;164,00;90,40;52,80;20,90;14,20;11,10;9,50;6,40;
1352;2020-09-04;17000000;6;22;29;40;43;4;7;24618927;0;4;8;38;674;1866;1500;28936;32338;68089;163884;491615;0;1;1;11;148;386;295;6113;6601;12870;35686;99342;0,00;176702,30;20649,10;1354,00;140,60;53,60;46,90;12,10;12,10;10,70;5,40;5,60;
1351;2020-09-01;156000000;4;8;10;33;46;8;11;32173142;1;6;6;44;1006;1973;2050;28911;45746;100330;152250;654019;1;1;2;4;170;337;358;5073;8898;19409;26897;124437;157170843,00;153948,40;35980,20;1528,20;123,10;66,30;44,80;15,90;11,20;9,50;7,60;5,50;
1350;2020-08-28;140000000;7;12;16;17;31;7;9;37417295;0;9;18;104;1731;4142;3228;56369;73247;132973;261389;974840;0;2;4;28;399;957;689;12826;15772;26644;56107;198151;0,00;119361,10;13948,30;751,90;83,20;36,70;33,10;9,40;8,10;8,30;5,10;4,30;
1349;2020-08-25;122000000;7;18;30;37;39;8;10;28487260;0;5;11;47;944;1746;2037;25376;40006;92808;132800;564682;0;1;1;9;203;336;405;5019;7748;17673;0;0;0,00;163573,80;17377,20;1266,70;116,10;66,40;39,90;16,00;11,30;9,10;7,70;5,70;
1348;2020-08-21;110000000;10;15;35;44;50;3;5;32708277;0;5;5;30;746;1354;1907;18506;32782;80439;96316;457082;0;1;0;4;157;260;427;3313;6678;17248;17511;89387;0,00;156509,10;24385,80;1454,40;126,80;51,00;47,20;11,20;11,60;10,80;5,30;5,40;
1347;2020-08-18;95000000;6;12;17;34;42;5;12;22911615;0;5;5;30;746;1354;1907;18506;32782;80439;96316;457082;0;1;0;4;157;260;427;3313;6678;17248;17511;89387;0,00;131558,40;30747,30;1596,10;118,20;68,80;34,30;17,70;11,10;8,40;8,50;5,60;
1346;2020-08-14;85000000;9;10;19;42;49;4;12;27420217;0;5;5;24;670;1449;1810;21133;34068;91743;111645;510793;0;3;1;5;127;224;382;3681;6560;18764;18838;98309;0,00;157446,80;36797,90;2387,80;157,50;77,00;43,30;18,50;12,80;8,80;8,80;6,00;
1345;2020-08-11;73000000;8;13;14;42;50;3;9;20424293;0;2;2;31;530;1726;1237;26334;27592;59707;144296;435472;0;0;0;2;88;284;211;5030;4797;10771;27703;80775;0,00;293190,70;68523,50;1376,90;148,30;48,10;47,20;11,00;11,80;10,10;5,00;5,30;
1344;2020-08-07;64000000;5;20;21;36;41;6;11;27174033;0;2;1;41;674;1933;1192;28050;31560;62253;141282;427402;0;0;0;10;142;417;253;5651;6297;12579;27523;85100;0,00;195041,60;26048,20;1577,60;170,30;72,90;50,60;16,60;13,40;10,50;7,50;6,10;
1343;2020-08-04;49000000;1;2;5;15;42;5;8;18470923;0;2;1;41;674;1933;1192;28050;31560;62253;141282;427402;0;0;0;10;142;417;253;5651;6297;12579;27523;85100;0,00;265150,00;123939,80;941,50;105,50;38,80;44,30;9,40;9,30;8,80;4,70;4,80;
1342;2020-07-31;39000000;21;24;30;46;49;2;5;23076203;0;4;7;44;741;2093;1394;28516;32694;60275;135763;434961;0;2;1;15;161;533;298;6614;6721;11856;30848;90012;0,00;0,00;136226,50;1786,20;167,90;62,30;53,80;13,50;13,20;11,70;5,60;5,80;
1341;2020-07-28;26000000;9;13;15;17;34;2;7;16839552;0;4;7;44;741;2093;1394;28516;32694;60275;135763;434961;0;2;1;15;161;533;298;6614;6721;11856;30848;90012;0,00;120865,80;16141,90;799,80;87,40;32,70;34,50;8,40;8,20;8,20;4,40;4,30;
1340;2020-07-24;17000000;8;9;27;28;50;4;12;21521561;0;3;7;23;555;1058;1595;16672;27279;72778;84996;416403;0;0;0;4;94;196;295;2961;5439;14841;15640;85593;0,00;205961,30;20629,90;1955,60;149,20;82,70;38,50;18,40;12,50;8,70;9,10;5,80;
1339;2020-07-21;50000000;14;15;24;29;42;2;4;1448393;1;3;3;37;555;1427;1204;21507;26912;56710;107554;399902;0;0;2;8;89;304;223;4364;5202;10904;22022;80072;49564587,00;177754,50;41544,10;1049,10;128,80;52,90;44,10;12,30;11,00;9,70;6,20;5,20;
1338;2020-07-17;39000000;7;15;27;41;43;7;9;23469196;0;7;5;53;957;2455;1739;33820;40886;72686;160145;568827;0;3;1;13;196;550;360;7644;8380;14175;37620;118876;0,00;96257,20;31495,60;925,40;94,40;38,90;38,50;9,90;9,10;9,50;5,20;4,60;
1337;2020-07-14;26000000;11;22;30;37;47;9;10;17164998;0;0;6;19;487;818;1138;12292;21782;51291;66459;325980;0;0;2;4;81;137;215;2027;3956;9547;11098;59649;0,00;0,00;101330,70;1888,10;135,60;85,40;43,10;19,90;12,50;9,90;9,20;5,90;
1336;2020-07-10;17000000;15;17;23;30;38;2;7;23442626;0;9;14;66;964;2649;1909;36019;42487;80362;177965;573219;0;6;4;22;225;680;413;8672;9628;17021;43749;124906;0,00;74781,90;11235,70;742,30;93,60;36,00;35,10;9,30;8,80;8,60;4,70;4,60;
1335;2020-07-07;143000000;12;16;23;33;41;8;10;31476871;1;8;16;54;1068;1861;2492;27209;45013;108567;143534;631726;0;2;2;7;214;379;499;5595;9380;21980;30484;130601;144542315,00;112962,60;13200,60;1218,20;113,40;68,80;36,10;16,50;11,10;8,60;7,80;5,60;
1334;2020-07-03;130000000;4;16;27;37;39;3;6;44003016;0;10;33;98;1552;3713;3327;52823;66033;138411;275443;940515;0;1;7;26;336;955;671;14036;15598;31922;73256;226377;0,00;126332,60;8947,20;938,40;109,10;48,20;37,80;11,90;10,60;9,40;5,70;5,30;
1333;2020-06-30;61000000;1;6;11;28;42;2;10;19683531;0;1;16;23;654;1299;1688;18420;28487;71847;95075;400514;0;0;5;8;168;328;390;4041;6339;16054;20120;85696;0,00;565114,10;8254,70;1788,60;115,80;61,60;33,30;15,20;11,00;8,10;7,40;5,50;
1332;2020-06-26;51000000;1;10;12;21;26;5;11;23713101;0;9;18;38;1049;1633;2726;22953;41590;98412;117337;530351;0;2;9;7;248;295;719;4116;9253;24020;20362;108449;0,00;75644,70;8839,70;1304,20;87,00;59,10;24,80;14,70;9,00;7,10;7,20;5,00;
1331;2020-06-23;38000000;2;12;19;46;49;1;8;17025285;0;0;3;21;487;1142;1120;15908;22351;51961;85896;337786;0;0;1;2;90;252;231;3302;4649;10940;17211;68034;0,00;0,00;201011,80;1694,40;134,50;60,60;43,40;15,30;12,10;9,70;7,10;5,70;
1330;2020-06-19;28000000;5;14;19;24;43;3;11;21937525;0;4;8;35;744;1537;1722;20217;33500;76928;103921;466080;0;0;2;7;147;311;377;3961;6692;16332;19943;93132;0,00;157456,50;18400,00;1309,90;113,50;58,00;36,40;15,50;10,40;8,40;7,50;5,30;
1329;2020-06-16;17000000;4;9;11;17;39;2;10;15946881;0;2;4;16;636;1128;1656;15600;26331;68380;76193;353669;0;0;1;4;128;230;378;3256;5517;14398;16006;71327;0,00;228917,40;26750,80;2083,00;96,50;57,50;27,50;14,60;9,60;6,90;7,50;5,10;
1328;2020-06-12;50000000;2;24;39;45;46;4;8;23486003;1;2;3;38;565;1564;1158;23702;26919;58277;142367;419915;0;0;1;8;83;310;199;4712;5132;10696;28909;81550;51583717,00;337141,50;52530,30;1291,70;160,00;61,10;58,00;14,10;13,90;11,90;5,90;6,30;
1327;2020-06-09;37000000;5;15;27;36;46;2;8;17336870;0;3;2;33;550;1427;1095;22240;23196;51249;120489;352621;0;1;0;10;83;262;164;4274;4259;9336;23954;67457;0,00;165913,80;58165,10;1098,00;121,30;49,40;45,20;11,10;11,90;10,00;5,10;5,50;
1326;2020-06-05;28000000;5;11;17;24;37;3;6;22056612;0;3;11;67;1100;2434;2165;31131;42614;84690;149368;545858;0;0;0;13;254;599;448;7135;8812;17509;33144;112688;0,00;211081,70;13454,50;688,00;77,10;36,80;29,10;10,10;8,20;7,70;5,30;4,50;
1325;2020-06-02;17000000;10;12;22;26;49;7;11;15239953;0;5;9;17;547;1020;1288;14935;23592;53698;77349;328824;0;1;2;3;132;209;313;2882;5069;11295;14230;67595;0,00;87507,80;11362,20;1873,60;107,20;60,80;33,80;14,50;10,30;8,40;7,00;5,20;
1324;2020-05-29;17000000;4;8;11;19;46;4;8;20308473;1;5;13;137;897;3574;1730;33182;37668;74615;134296;492834;0;2;5;47;203;909;421;7580;8918;16672;27287;104859;17000000,00;116611,20;10482,20;309,80;87,10;23,10;33,50;8,70;8,50;8,00;5,40;4,60;
1323;2020-05-26;37000000;4;9;14;21;27;4;6;16178243;2;5;6;63;999;1993;1869;24082;33423;67756;106041;400538;1;0;2;18;226;480;412;5468;7345;14138;23358;81565;18571740,00;92895,40;18092,60;536,70;62,30;33,00;24,70;9,60;7,70;7,00;5,40;4,50;
1322;2020-05-22;27000000;3;18;22;27;32;2;7;20446265;0;0;13;53;842;2454;1496;33462;36228;69537;158062;501467;0;0;1;4;76;159;162;2743;3890;7027;16270;60851;0,00;0,00;55708,20;806,20;93,40;33,90;39,00;8,70;9,00;8,70;4,60;4,60;
1321;2020-05-19;17000000;5;25;32;37;43;6;7;15110568;0;1;6;21;467;981;934;14287;20912;40300;81398;312561;0;0;1;4;76;159;162;2743;3890;7027;16270;60851;0,00;433824,40;16898,60;1503,80;124,50;62,60;46,20;15,10;11,50;11,10;6,60;5,40;
1320;2020-05-15;72000000;11;23;32;34;39;1;6;19713383;1;1;6;31;740;1409;1844;19013;29810;70025;101435;386395;1;0;2;6;161;318;336;4412;6611;14242;24326;85677;72969058,00;565971,20;22046,10;1329,00;102,50;56,90;30,50;14,80;10,50;8,30;6,90;5,70;
1319;2020-05-12;63000000;9;16;29;37;39;4;11;14818413;0;1;11;27;482;1017;1228;13634;21054;50289;70785;287434;0;0;1;4;114;174;284;2800;4550;11122;14566;62387;0,00;425436,60;9039,20;1147,00;118,30;59,30;34,50;15,50;11,20;8,70;7,50;5,80;
1318;2020-05-08;56000000;8;25;32;33;38;7;9;17699051;0;4;2;23;481;1213;1018;19060;23726;49676;109056;370064;0;1;0;5;103;280;198;4550;4802;9857;27863;79758;0,00;127034,90;59380,30;1608,30;141,60;59,30;49,70;13,20;11,80;10,50;5,80;5,40;
1317;2020-05-05;48000000;2;10;22;27;41;2;3;13884845;0;1;2;12;611;1032;1045;14408;25736;44589;72201;340813;0;1;1;3;146;251;247;3246;6312;10718;16111;83586;0,00;398633,90;46583,60;2418,20;87,40;54,70;38,00;13,70;8,60;9,20;6,90;4,60;
1316;2020-05-01;40000000;19;20;38;45;47;2;6;16186780;0;2;4;18;401;1114;856;17825;19899;43289;103637;307608;0;2;1;5;83;233;157;3869;4083;8598;24452;65937;0,00;232361,20;27153,30;1879,40;155,40;59,10;54,00;12,90;12,90;11,10;5,60;5,90;
1315;2020-04-28;32000000;15;23;26;28;32;1;5;12365585;0;2;3;20;418;948;922;13442;19829;41941;68361;272611;0;0;0;6;98;211;194;3083;4426;9514;15797;60583;0,00;177507,90;27657,60;1292,20;113,80;53,00;38,30;13,10;9,90;8,70;6,50;5,10;
1314;2020-04-24;25000000;1;5;19;21;28;4;7;15450800;0;2;11;58;838;1956;1666;24446;32242;63734;112741;397681;0;0;1;16;275;600;464;6791;9026;16630;30010;104992;0,00;221796,20;9424,90;556,70;70,90;32,10;26,50;9,00;7,60;7,20;4,90;4,40;
1313;2020-04-21;17000000;10;11;14;23;28;6;8;11343296;0;0;9;36;630;1220;1302;15103;23666;49650;69348;289915;0;0;3;14;206;340;345;4087;6360;13598;17802;73917;0,00;0,00;44642,10;658,50;69,30;37,80;24,90;10,70;7,60;6,70;5,80;4,40;
1312;2020-04-17;66000000;16;28;32;37;45;1;11;17323783;1;2;7;25;424;846;1382;13216;20091;54040;72658;289473;0;0;1;5;97;169;329;2625;4451;12204;14870;61970;67188313,00;248682,90;16606,00;1448,20;157,30;83,30;35,80;18,70;13,70;9,50;8,50;6,70;
1311;2020-04-14;58000000;6;29;34;35;40;4;11;12445830;0;1;0;11;249;580;630;9521;12558;29444;56431;205136;0;0;0;1;52;96;140;1764;2548;6130;11053;42425;0,00;357319,70;0,00;9956,60;192,40;87,30;56,50;18,60;15,80;12,50;7,90;6,80;
1310;2020-04-10;52000000;3;10;17;33;39;1;4;16533628;0;0;6;27;621;1122;1499;15836;25977;61580;81248;361603;0;0;0;3;113;247;340;3718;6031;14268;19161;86858;0,00;0,00;97603,50;1279,80;102,50;59,90;31,50;14,90;10,10;7,90;7,30;5,10;
1309;2020-04-07;45000000;4;5;14;33;48;7;12;12099808;0;3;2;8;293;580;722;8985;14646;35661;48459;232864;0;1;0;1;62;134;155;1962;3269;7709;10466;53752;0,00;115795,10;40594,80;3161,00;158,90;84,90;47,90;19,20;13,10;10,00;8,90;5,80;
1308;2020-04-03;37000000;16;19;34;46;50;2;6;15207406;0;1;1;27;395;957;862;16390;18322;39155;94506;288016;0;0;0;10;83;222;154;3649;3601;7629;22408;62074;0,00;436604,60;102041,70;1177,10;148,20;64,60;50,40;13,20;13,20;11,50;5,70;5,90;
1307;2020-03-31;29000000;12;17;24;30;36;1;9;11041707;0;0;8;20;447;883;1017;12204;17399;40152;62225;231617;0;0;1;4;91;221;233;2860;3944;9196;14397;51907;0,00;0,00;48887,10;1153,80;95,10;50,80;31,00;12,90;10,10;8,10;6,30;5,40;
